Job_id,Title,Vacancy URL,Company ID,Published,End_date,Salary Range min,Salary Range max,Location ID,company_id,Company name,Company URL,location_id,City,Region,Country
114,Datu ievades operators/e,https://www.cv.lv/lv/vacancy/997217/konig-distribution-as/datu-ievades-operators-e,76,2023-05-16,09.06.2023,900.0,,7,76,König Distribution AS,https://www.cv.lv/lv/search/employer/konig-distribution-as?employerId=27629&employerName=König Distribution AS,7, Liepāja, Liepājas rajons,Latvia
115,Biznesa analītikas (BI) eksperts/-e,https://www.cv.lv/lv/vacancy/996869/elva-baltic-sia/biznesa-analitikas-bi-eksperts-e,77,2023-05-09,09.06.2023,2500.0,3500.0,1,77,Elva Baltic SIA,https://www.cv.lv/lv/search/employer/elva-baltic-sia?employerId=17282&employerName=Elva Baltic SIA,1, Rīga, Rīgas rajons,Latvia
116,QA analyst with Azerbaijani language,https://www.cv.lv/lv/vacancy/996973/lendiscore-sia/qa-analyst-with-azerbaijani-language,78,2023-05-09,09.06.2023,900.0,1600.0,1,78,Lendiscore SIA,https://www.cv.lv/lv/search/employer/lendiscore-sia?employerId=71710&employerName=Lendiscore SIA,1, Rīga, Rīgas rajons,Latvia
117,Sistēmas analītiķis,https://www.cv.lv/lv/vacancy/998909/lauksaimniecibas-datu-centrs/sistemas-analitikis,74,2023-05-12,09.06.2023,1245.0,,1,74,Lauksaimniecības datu centrs,https://www.cv.lv/lv/search/employer/lauksaimniecibas-datu-centrs?employerId=30300&employerName=Lauksaimniecības datu centrs,1, Rīga, Rīgas rajons,Latvia
118,Analītiķis/-e Piegādes tīklā,https://www.cv.lv/lv/vacancy/981781/maxima-latvija-sia/analitikis-e-piegades-tikla,79,2023-05-16,09.06.2023,1300.0,,5,79,MAXIMA Latvija SIA,https://www.cv.lv/lv/search/employer/maxima-latvija-sia?employerId=16741&employerName=MAXIMA Latvija SIA,5,, Rīgas rajons,Latvia
119,Datu inženieris/e,https://www.cv.lv/lv/vacancy/997282/as-repharm-holdings/datu-inzenieris-e,80,2023-05-10,10.06.2023,2500.0,,1,80,AS REPHARM Holdings,https://www.cv.lv/lv/search/employer/as-repharm-holdings?employerId=28616&employerName=AS REPHARM Holdings,1, Rīga, Rīgas rajons,Latvia
120,IT and Cyber Risk Analyst,https://www.cv.lv/lv/vacancy/997463/citadele-banka-as/it-and-cyber-risk-analyst,81,2023-05-10,10.06.2023,2600.0,3800.0,1,81,Citadele banka AS,https://www.cv.lv/lv/search/employer/citadele-banka-as?employerId=10690&employerName=Citadele banka AS,1, Rīga, Rīgas rajons,Latvia
121,Data Scientist,https://www.cv.lv/lv/vacancy/997686/sia-dynatech/data-scientist,8,2023-05-10,10.06.2023,3000.0,,1,8,"SIA ""Dynatech""","https://www.cv.lv/lv/search/employer/sia-dynatech?employerId=30946&employerName=SIA ""Dynatech""",1, Rīga, Rīgas rajons,Latvia
122,PRODUKTU IZSTRĀDES LABORATORIJAS ANALĪTIĶIS/-E,https://www.cv.lv/lv/vacancy/997661/pharmidea-sia/produktu-izstrades-laboratorijas-analitikis-e,82,2023-05-10,10.06.2023,1100.0,,8,82,PHARMIDEA SIA,https://www.cv.lv/lv/search/employer/pharmidea-sia?employerId=24470&employerName=PHARMIDEA SIA,8, Olaine, Rīgas rajons,Latvia
123,Datu ievades operatore/-s,https://www.cv.lv/lv/vacancy/997735/polipaks-ltd/datu-ievades-operatore-s,83,2023-05-10,10.06.2023,1200.0,,1,83,Polipaks Ltd.,https://www.cv.lv/lv/search/employer/polipaks-ltd?employerId=14848&employerName=Polipaks Ltd.,1, Rīga, Rīgas rajons,Latvia
124,(Senior) Digital Sales and Process optimization Analyst,https://www.cv.lv/lv/vacancy/997546/circle-k-business-centre-sia/senior-digital-sales-and-process-optimization-analyst,84,2023-05-10,10.06.2023,2300.0,,1,84,"Circle K Business Centre, SIA","https://www.cv.lv/lv/search/employer/circle-k-business-centre-sia?employerId=29345&employerName=Circle K Business Centre, SIA",1, Rīga, Rīgas rajons,Latvia
125,Senior Digital Sales and Process optimization Analyst,https://www.cv.lv/lv/vacancy/997599/circle-k-business-centre-sia/senior-digital-sales-and-process-optimization-analyst,84,2023-05-10,10.06.2023,2400.0,,1,84,"Circle K Business Centre, SIA","https://www.cv.lv/lv/search/employer/circle-k-business-centre-sia?employerId=29345&employerName=Circle K Business Centre, SIA",1, Rīga, Rīgas rajons,Latvia
126,Finanšu analītiķis (uz nepilnu slodzi),https://www.cv.lv/lv/vacancy/998538/norde-sia/finansu-analitikis-uz-nepilnu-slodzi,85,2023-05-11,11.06.2023,2100.0,,1,85,Norde SIA,https://www.cv.lv/lv/search/employer/norde-sia?employerId=30768&employerName=Norde SIA,1, Rīga, Rīgas rajons,Latvia
127,Galvenais/-ā plānošanas analītiķis/-e,https://www.cv.lv/lv/vacancy/998283/latvijas-dzelzcels-vas/galvenais-a-planosanas-analitikis-e,86,2023-05-11,11.06.2023,2360.0,,1,86,"Latvijas dzelzceļš, VAS","https://www.cv.lv/lv/search/employer/latvijas-dzelzcels-vas?employerId=29296&employerName=Latvijas dzelzceļš, VAS",1, Rīga, Rīgas rajons,Latvia
128,Compliance and data protection office,https://www.cv.lv/lv/vacancy/998262/compensa-vienna-insurance-group-adb-latvijas-filiale/compliance-and-data-protection-office,87,2023-05-11,11.06.2023,2800.0,3000.0,1,87,Compensa Vienna Insurance Group ADB Latvijas filiāle,https://www.cv.lv/lv/search/employer/compensa-vienna-insurance-group-adb-latvijas-filiale?employerId=27800&employerName=Compensa Vienna Insurance Group ADB Latvijas filiāle,1, Rīga, Rīgas rajons,Latvia
129,Fraud-Analyst,https://www.cv.lv/lv/vacancy/998639/sia-media-solutions/fraud-analyst,60,2023-05-12,12.06.2023,1670.0,1960.0,1,60,SIA Media Solutions,https://www.cv.lv/lv/search/employer/sia-media-solutions?employerId=29979&employerName=SIA Media Solutions,1, Rīga, Rīgas rajons,Latvia
130,DATU inženieris,https://www.cv.lv/lv/vacancy/998652/sia-aerones-engineering/datu-inzenieris,88,2023-05-12,12.06.2023,2000.0,5000.0,1,88,SIA Aerones Engineering,https://www.cv.lv/lv/search/employer/sia-aerones-engineering?employerId=27700&employerName=SIA Aerones Engineering,1, Rīga, Rīgas rajons,Latvia
131,Business Analyst (Trevolution),https://www.cv.lv/lv/vacancy/998687/sia-dynatech/business-analyst-trevolution,8,2023-05-12,12.06.2023,2100.0,3600.0,1,8,"SIA ""Dynatech""","https://www.cv.lv/lv/search/employer/sia-dynatech?employerId=30946&employerName=SIA ""Dynatech""",1, Rīga, Rīgas rajons,Latvia
132,Monitoring  Analyst,https://www.cv.lv/lv/vacancy/998850/bilderlings-pay-sia/monitoring-analyst,89,2023-05-12,12.06.2023,1800.0,2100.0,1,89,Bilderlings Pay SIA,https://www.cv.lv/lv/search/employer/bilderlings-pay-sia?employerId=26205&employerName=Bilderlings Pay SIA,1, Rīga, Rīgas rajons,Latvia
133,Data Analyst,https://www.cv.lv/lv/vacancy/999399/smartlynx-airlines-ltd/data-analyst,90,2023-05-16,15.06.2023,2500.0,,1,90,SmartLynx Airlines Ltd,https://www.cv.lv/lv/search/employer/smartlynx-airlines-ltd?employerId=12927&employerName=SmartLynx Airlines Ltd,1, Rīga, Rīgas rajons,Latvia
134,Biznesa analītiķis / Business Analyst,https://www.cv.lv/lv/vacancy/999539/norwegian-air-resources-latvia/biznesa-analitikis-business-analyst,30,2023-05-16,15.06.2023,2200.0,,1,30,Norwegian Air Resources Latvia,https://www.cv.lv/lv/search/employer/norwegian-air-resources-latvia?employerId=24169&employerName=Norwegian Air Resources Latvia,1, Rīga, Rīgas rajons,Latvia
135,Biznesa analītiķis/-e,https://www.cv.lv/lv/vacancy/999753/corporate-solutions-sia/biznesa-analitikis-e,41,2023-05-16,15.06.2023,2000.0,,1,41,Corporate Solutions SIA,https://www.cv.lv/lv/search/employer/corporate-solutions-sia?employerId=26268&employerName=Corporate Solutions SIA,1, Rīga, Rīgas rajons,Latvia
136,Data engineer in Accounts and Payments at SEB in Riga,https://www.cv.lv/lv/vacancy/923459/seb-global-services/data-engineer-in-accounts-and-payments-at-seb-in-riga,91,2023-05-16,15.06.2023,2350.0,5200.0,1,91,SEB Global Services,https://www.cv.lv/lv/search/employer/seb-global-services?employerId=30203&employerName=SEB Global Services,1, Rīga, Rīgas rajons,Latvia
137,Datu ievades speciālists/-e,https://www.cv.lv/lv/vacancy/999383/jf-hillebrand-baltic/datu-ievades-specialists-e,92,2023-05-16,15.06.2023,1024.0,1195.0,1,92,JF Hillebrand Baltic ,https://www.cv.lv/lv/search/employer/jf-hillebrand-baltic?employerId=25162&employerName=JF Hillebrand Baltic ,1, Rīga, Rīgas rajons,Latvia
138,Datu apstrādes speciālists/-e (darbs uz noteiktu laiku),https://www.cv.lv/lv/vacancy/999744/lindstrom-sia/datu-apstrades-specialists-e-darbs-uz-noteiktu-laiku,93,2023-05-16,15.06.2023,1300.0,1400.0,5,93,Lindstrom SIA,https://www.cv.lv/lv/search/employer/lindstrom-sia?employerId=28359&employerName=Lindstrom SIA,5,, Rīgas rajons,Latvia
139,Finance Analyst,https://www.cv.lv/lv/vacancy/999974/kronus-sia/finance-analyst,75,2023-05-16,15.06.2023,1700.0,2000.0,1,75,KRONUS SIA,https://www.cv.lv/lv/search/employer/kronus-sia?employerId=14445&employerName=KRONUS SIA,1, Rīga, Rīgas rajons,Latvia
140,Procesu vadītājs/-a Sistēmas pamatdatu kontroles daļā,https://www.cv.lv/lv/vacancy/970033/maxima-latvija-sia/procesu-vaditajs-a-sistemas-pamatdatu-kontroles-dala,79,2023-05-16,16.06.2023,1800.0,2500.0,5,79,MAXIMA Latvija SIA,https://www.cv.lv/lv/search/employer/maxima-latvija-sia?employerId=16741&employerName=MAXIMA Latvija SIA,5,, Rīgas rajons,Latvia
141,Data Analyst,https://www.cv.lt/it-telekomunikaciju-darbai/data-analyst-vilniuje-1-402628620,94,2023-05-04,NaN,,,9,94,"IKI Lietuva, UAB",NaN,9,Vilnius,Nan,Lithuania
142,Data Specialist,https://www.cv.lt/it-telekomunikaciju-darbai/data-analyst-vilniuje-1-402628620,95,2023-05-13,NaN,1600.0,1800.0,10,95,Alliance for Recruitment,NaN,10,Kaunas,Nan,Lithuania
143,Marketing Data Engineer,https://www.cv.lt/it-telekomunikaciju-darbai/data-analyst-vilniuje-1-402628620,96,2023-05-02,NaN,4100.0,5400.0,11,96,Hostinger International,NaN,11,Various,Nan,Lithuania
144,Senior data engineer,https://www.cv.lt/it-telekomunikaciju-darbai/data-analyst-vilniuje-1-402628620,97,2023-05-04,NaN,3855.0,5782.0,9,97,Telia Global Services Lithuania,NaN,9,Vilnius,Nan,Lithuania
145,Business Data Analyst,https://www.cv.lt/it-telekomunikaciju-darbai/data-analyst-vilniuje-1-402628620,97,2023-05-04,NaN,3546.0,5318.0,9,97,Telia Global Services Lithuania,NaN,9,Vilnius,Nan,Lithuania
146,Product Data Analyst,https://www.cv.lt/it-telekomunikaciju-darbai/data-analyst-vilniuje-1-402628620,96,2023-05-02,NaN,2800.0,4100.0,11,96,Hostinger International,NaN,11,Various,Nan,Lithuania
147,Data Reporting Specialist,https://www.cv.lt/it-telekomunikaciju-darbai/data-analyst-vilniuje-1-402628620,98,2023-04-16,NaN,1500.0,,9,98,"Adform Lithuania, UAB",NaN,9,Vilnius,Nan,Lithuania
148,Senior data analyst,https://www.cv.lt/it-telekomunikaciju-darbai/data-analyst-vilniuje-1-402628620,99,2023-04-24,NaN,3051.0,4576.0,12,99,"ADB ""Gjensidige""",NaN,12,Other,Nan,Lithuania
149,Market Data Business Analyst,https://www.cv.lt/it-telekomunikaciju-darbai/data-analyst-vilniuje-1-402628620,100,2023-05-05,NaN,2680.0,4020.0,9,100,Danske Bank A/S Lietuvos filialas,NaN,9,Vilnius,Nan,Lithuania
150,Supply Chain Data Analyst,https://www.cv.lt/it-telekomunikaciju-darbai/data-analyst-vilniuje-1-402628620,94,2023-04-26,NaN,,,9,94,"IKI Lietuva, UAB",NaN,9,Vilnius,Nan,Lithuania
151,Senior Data Management Analyst,https://www.cv.lt/it-telekomunikaciju-darbai/data-analyst-vilniuje-1-402628620,95,2023-03-17,NaN,3070.0,4680.0,9,95,Alliance for Recruitment,NaN,9,Vilnius,Nan,Lithuania
152,Data Engineer for Risk Tribe,https://www.cv.lt/it-telekomunikaciju-darbai/data-analyst-vilniuje-1-402628620,100,2023-05-03,NaN,3280.0,4920.0,9,100,Danske Bank A/S Lietuvos filialas,NaN,9,Vilnius,Nan,Lithuania
153,Business Data Analyst / Scrum Master,https://www.cv.lt/it-telekomunikaciju-darbai/data-analyst-vilniuje-1-402628620,97,2023-05-04,NaN,3546.0,5318.0,9,97,Telia Global Services Lithuania,NaN,9,Vilnius,Nan,Lithuania
154,Data Scientist in IRB Framework,https://www.cv.lt/it-telekomunikaciju-darbai/data-analyst-vilniuje-1-402628620,100,2023-05-12,NaN,2600.0,3900.0,9,100,Danske Bank A/S Lietuvos filialas,NaN,9,Vilnius,Nan,Lithuania
155,Business Analyst for Data Protection,https://www.cv.lt/it-telekomunikaciju-darbai/data-analyst-vilniuje-1-402628620,100,2023-05-13,NaN,2680.0,4020.0,9,100,Danske Bank A/S Lietuvos filialas,NaN,9,Vilnius,Nan,Lithuania
156,Data analyst in Fraud Operations,https://www.cv.lt/it-telekomunikaciju-darbai/data-analyst-vilniuje-1-402628620,100,2023-05-16,NaN,1920.0,2880.0,9,100,Danske Bank A/S Lietuvos filialas,NaN,9,Vilnius,Nan,Lithuania
157,Senior Data Engineer in SuperAI,https://www.cv.lt/it-telekomunikaciju-darbai/data-analyst-vilniuje-1-402628620,100,2023-05-16,NaN,4240.0,6360.0,9,100,Danske Bank A/S Lietuvos filialas,NaN,9,Vilnius,Nan,Lithuania
158,SENIOR DATA ENGINEER (F/M/D),https://www.cv.lt/it-telekomunikaciju-darbai/data-analyst-vilniuje-1-402628620,101,2023-05-11,NaN,3075.0,4614.0,10,101,Ignitis grupės paslaugų centras,NaN,10,Kaunas,Nan,Lithuania
159,Chapter Lead for Data Management Services,https://www.cv.lt/it-telekomunikaciju-darbai/data-analyst-vilniuje-1-402628620,100,2023-05-12,NaN,3840.0,5760.0,9,100,Danske Bank A/S Lietuvos filialas,NaN,9,Vilnius,Nan,Lithuania
160,Ad Ops - Data Management Support Specialist,https://www.cv.lt/it-telekomunikaciju-darbai/data-analyst-vilniuje-1-402628620,98,2023-05-11,NaN,1500.0,,9,98,"Adform Lithuania, UAB",NaN,9,Vilnius,Nan,Lithuania
161,Customer Master Data Maintenance Specialist,https://www.cv.lt/finansu-apskaitos-audito-darbai/customer-master-data-maintenance-specialist-vilniuje-1-402632327,97,2023-05-04,NaN,1500.0,1800.0,9,97,Telia Global Services Lithuania,NaN,9,Vilnius,Nan,Lithuania
162,Data Analyst (Assistant to Junior Level),https://www.cv.lt/finansu-apskaitos-audito-darbai/customer-master-data-maintenance-specialist-vilniuje-1-402632327,102,2023-05-10,NaN,900.0,2200.0,9,102,"Exacaster, UAB",NaN,9,Vilnius,Nan,Lithuania
163,Senior Business Analyst for Data Protection,https://www.cv.lt/finansu-apskaitos-audito-darbai/customer-master-data-maintenance-specialist-vilniuje-1-402632327,100,2023-05-13,NaN,3360.0,5040.0,9,100,Danske Bank A/S Lietuvos filialas,NaN,9,Vilnius,Nan,Lithuania
164,SENIOR JAVA DEVELOPER (F/M/D) (DATA HUB),https://www.cv.lt/finansu-apskaitos-audito-darbai/customer-master-data-maintenance-specialist-vilniuje-1-402632327,101,2023-05-04,NaN,3075.0,4614.0,9,101,Ignitis grupės paslaugų centras,NaN,9,Vilnius,Nan,Lithuania
165,SENIOR JAVA DEVELOPER (F/M/D) (DATA HUB),https://www.cv.lt/finansu-apskaitos-audito-darbai/customer-master-data-maintenance-specialist-vilniuje-1-402632327,101,2023-05-04,NaN,3075.0,4614.0,10,101,Ignitis grupės paslaugų centras,NaN,10,Kaunas,Nan,Lithuania
166,Associate Business Analyst for Financial Crime Data Team,https://www.cv.lt/finansu-apskaitos-audito-darbai/customer-master-data-maintenance-specialist-vilniuje-1-402632327,100,2023-05-14,NaN,2000.0,3000.0,9,100,Danske Bank A/S Lietuvos filialas,NaN,9,Vilnius,Nan,Lithuania
167,Data Analyst in Sanctions Screening Continuous Development Unit,https://www.cv.lt/finansu-apskaitos-audito-darbai/customer-master-data-maintenance-specialist-vilniuje-1-402632327,100,2023-05-05,NaN,2680.0,4020.0,9,100,Danske Bank A/S Lietuvos filialas,NaN,9,Vilnius,Nan,Lithuania
168,Senior Statistical Analyst for Investment and Securities Fraud Unit,https://www.cv.lt/finansu-apskaitos-audito-darbai/customer-master-data-maintenance-specialist-vilniuje-1-402632327,100,2023-05-14,NaN,2600.0,3900.0,9,100,Danske Bank A/S Lietuvos filialas,NaN,9,Vilnius,Nan,Lithuania
169,IT System Analyst in Finance Tribe,https://www.cv.lt/finansu-apskaitos-audito-darbai/customer-master-data-maintenance-specialist-vilniuje-1-402632327,100,2023-05-16,NaN,3440.0,5160.0,9,100,Danske Bank A/S Lietuvos filialas,NaN,9,Vilnius,Nan,Lithuania
170,Digital Product Operations Analyst,https://www.cv.lt/finansu-apskaitos-audito-darbai/customer-master-data-maintenance-specialist-vilniuje-1-402632327,103,2023-05-11,NaN,2900.0,3750.0,9,103,Ria Money Transfer,NaN,9,Vilnius,Nan,Lithuania
